Family,Species,Sample.Size,Elev_up,Elev_low,Elev_mid,RS,W_length,B_length,Weight,CTmax,CTmin,TTrange,STmax,STmin,STR,STmean,Location,DTmax,DTmin,DTmean,DTR,Group
Erebidae,CA_AGA01,2,1372,509,940.5,863,31.835,22.7,0.139,41,10.9,30.1,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Crambidae,CA_CRA17,4,1372,509,940.5,863,15.0525,13.5425,0.021575,38.13333333,5.6,32.53333333,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Crambidae,CA_CRA28,2,1372,509,940.5,863,11.22,9.785,0.0058,38.2,-0.5,38.7,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Crambidae,CA_CRA38,8,1372,509,940.5,863,14.49,14.7175,0.01283875,38.6,10.4,28.2,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Crambidae,CA_CRA39,13,1372,509,940.5,863,11.79769231,11.01384615,0.008156154,42,0.9,41.1,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Crambidae,CA_CRA70,2,1372,509,940.5,863,11.61,11.39,0.009,39.7,2.1,37.6,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Erebidae,CA_ERE17,2,1372,509,940.5,863,20.845,17.085,0.0362,45.7,8.7,37,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Erebidae,CA_ERE20,3,1372,509,940.5,863,17.05,14.06666667,0.018466667,43.6,4.3,39.3,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Geometridae,CA_GEO33-2,3,1372,509,940.5,863,16.09333333,12.94666667,0.0086,44.75,1.9,42.85,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Geometridae,CA_GEO54,3,1372,509,940.5,863,30.01,19.62,0.062466667,43.7,8.25,35.45,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Geometridae,CA_GEO84,7,1372,509,940.5,863,17.94285714,13.91428571,0.014208571,41.5,1.4,40.1,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Geometridae,CA_GEO85,3,1372,509,940.5,863,19.72666667,14.08666667,0.0195,42.7,1.1,41.6,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Geometridae,CA_GEO86,8,1372,509,940.5,863,21.87875,18.16375,0.12588,43.45,6.08,37.37,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Geometridae,CA_GEO93,4,1372,509,940.5,863,10.97333333,7.84,0.0073,40.73333333,1.7,39.03333333,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Erebidae,CA_LYM-Euproctis-06,3,1372,509,940.5,863,12.28666667,10.20666667,0.009466667,38.95,1,37.95,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Erebidae,CA_LYM21,3,1372,509,940.5,863,15.54666667,12.94,0.026866667,41.7,8.9,32.8,23.35,14.2,9.15,19.28,Malaysia,24.15978052,19.36063915,21.36230076,4.799141373,M1
Crambidae,CA_CRA44,7,1066,903,984.5,163,10.56857143,9.85,0.004558571,41.33333333,1.3,40.03333333,23.9,14.72,9.18,19.81,Malaysia,23.97965123,19.27470115,21.23254428,4.704950072,M1
Erebidae,CA_LIT39,3,1066,903,984.5,163,17.10333333,12.53333333,0.028443333,39,2.9,36.1,23.9,14.72,9.18,19.81,Malaysia,23.97965123,19.27470115,21.23254428,4.704950072,M1
Erebidae,CA_LIT47,8,1066,903,984.5,163,20.99625,15.91,0.0327425,41.5,3.125,38.375,23.9,14.72,9.18,19.81,Malaysia,23.97965123,19.27470115,21.23254428,4.704950072,M1
Erebidae,CA_LIT88,4,1066,903,984.5,163,15.3075,13.56,0.02019,38.8,4.2,34.6,23.9,14.72,9.18,19.81,Malaysia,23.97965123,19.27470115,21.23254428,4.704950072,M1
Erebidae,CA_AMATA01,17,1374,903,1138.5,471,14.821875,12.63823529,0.011705294,41.8,2.6,39.2,24.46,15.23,9.23,20.33,Malaysia,23.28388732,18.0550114,20.2316276,5.228875927,M2
Erebidae,CA_LYM10,8,1374,903,1138.5,471,23.67166667,19.605,0.08352375,41.6,3.2,38.4,24.46,15.23,9.23,20.33,Malaysia,23.28388732,18.0550114,20.2316276,5.228875927,M2
Erebidae,CA_LYM11,10,1374,903,1138.5,471,21.277,16.227,0.060508,42.875,6.366666667,36.50833333,24.46,15.23,9.23,20.33,Malaysia,23.28388732,18.0550114,20.2316276,5.228875927,M2
Uraniidae,CA_URA04,9,1374,903,1138.5,471,12.18,7.755555556,0.007661111,42.5,1.9,40.6,24.46,15.23,9.23,20.33,Malaysia,23.28388732,18.0550114,20.2316276,5.228875927,M2
Erebidae,CA_AMATA02,9,1372,470,921,902,15.47222222,12.56777778,0.010662222,41.54,4.1,37.44,23.11,13.96,9.14,19.05,Malaysia,24.23961055,19.39872531,21.41980647,4.840885244,M1
Crambidae,CA_CRA30,27,1372,470,921,902,11.1252,10.41074074,0.006285926,41.71,2.125,39.585,23.11,13.96,9.14,19.05,Malaysia,24.23961055,19.39872531,21.41980647,4.840885244,M1
Crambidae,CA_CRA50,13,1372,470,921,902,8.711538462,8.558461538,0.004446154,43.3,-0.24,43.54,23.11,13.96,9.14,19.05,Malaysia,24.23961055,19.39872531,21.41980647,4.840885244,M1
Geometridae,CA_GEO01,37,1372,470,921,902,19.49171429,16.01405405,0.026834324,43.16923077,5.1125,38.05673077,23.11,13.96,9.14,19.05,Malaysia,24.23961055,19.39872531,21.41980647,4.840885244,M1
Erebidae,CA_HER39,5,1372,470,921,902,10.23,9.272,0.004264,41.3,2.2,39.1,23.11,13.96,9.14,19.05,Malaysia,24.23961055,19.39872531,21.41980647,4.840885244,M1
Erebidae,CA_LIT26,6,1372,470,921,902,9.341666667,7.1425,0.003556667,41.8,0.3,41.5,23.11,13.96,9.14,19.05,Malaysia,24.23961055,19.39872531,21.41980647,4.840885244,M1
Erebidae,CA_LIT37,17,1372,470,921,902,9.354117647,7.848235294,0.004097059,40.88,0.266666667,40.61333333,23.11,13.96,9.14,19.05,Malaysia,24.23961055,19.39872531,21.41980647,4.840885244,M1
Erebidae,CA_LIT81,11,1372,470,921,902,12.43727273,9.24,0.007561818,43.7,5.8,37.9,23.11,13.96,9.14,19.05,Malaysia,24.23961055,19.39872531,21.41980647,4.840885244,M1
Erebidae,CA_ARC01,10,1374,470,922,904,21.751,16.798,0.072434,41.43333333,5.4,36.03333333,23.12,13.97,9.14,19.06,Malaysia,24.2355167,19.39677217,21.41685746,4.838744533,M1
Geometridae,CA_GEO85-2,8,1374,470,922,904,18.065,14.565,0.01907375,42.65,3.5,39.15,23.12,13.97,9.14,19.06,Malaysia,24.2355167,19.39677217,21.41685746,4.838744533,M1
Erebidae,CA_LIT08-2,14,1374,470,922,904,14.24230769,11.63357143,0.012347143,42.2,2.6,39.6,23.12,13.97,9.14,19.06,Malaysia,24.2355167,19.39677217,21.41685746,4.838744533,M1
Erebidae,CA_LIT46,19,1374,470,922,904,11.96210526,9.402105263,0.008237368,43.1,2.35,40.75,23.12,13.97,9.14,19.06,Malaysia,24.2355167,19.39677217,21.41685746,4.838744533,M1
Erebidae,CA_LIT53,17,1374,470,922,904,8.907647059,7.685294118,0.004348235,43.68,1.72,41.96,23.12,13.97,9.14,19.06,Malaysia,24.2355167,19.39677217,21.41685746,4.838744533,M1
Erebidae,CA_LYM17,11,1374,470,922,904,14.78545455,11.551,0.017294,46.2,1.466666667,44.73333333,23.12,13.97,9.14,19.06,Malaysia,24.2355167,19.39677217,21.41685746,4.838744533,M1
Erebidae,CA_ARC02,8,509,509,509,0,16.80375,13.9325,0.029825,43.275,1.9,41.375,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Crambidae,CA_CRA111,2,509,509,509,0,14.17,12.31,0.01435,45.3,8.6,36.7,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Crambidae,CA_CRA134,2,509,509,509,0,11.925,11.62,0.00925,43.2,0.1,43.1,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Crambidae,CA_CRA67,2,509,509,509,0,10.06,9.45,0.0045,44.3,1.9,42.4,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Erebidae,CA_ERE27,3,509,509,509,0,17.19666667,15.62333333,0.0272,42.9,7.1,35.8,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Geometridae,CA_GEO116,6,509,509,509,0,18.84833333,14.83666667,0.018383333,42.35,2.6,39.75,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Lasiocampidae,CA_LAS04,2,509,509,509,0,19.205,21.43,0.0799,43.9,8.4,35.5,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Erebidae,CA_LIT49,2,509,509,509,0,8.135,7.46,0.00345,45.5,-1.4,46.9,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Erebidae,CA_LYM24,2,509,509,509,0,16.47,14.275,0.02525,43.6,-2.4,46,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Notodontidae,CA_NOT08,2,509,509,509,0,21.655,22.205,0.0715,43.2,3.8,39.4,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Pyralidae,CA_PYR19,4,509,509,509,0,7.795,6.825,0.003925,45.05,2.8,42.25,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328,M1
Erebidae,CA_ARC03,7,1372,796,1084,576,16.32714286,12.31714286,0.019867143,42.3,0.1,42.2,24.81,15.58,9.23,20.68,Malaysia,23.53129874,18.50330319,20.59575422,5.027995553,M2
Geometridae,CA_GEO44,4,1372,796,1084,576,8.485,6.51,0.002085,38.2,-3.05,41.25,24.81,15.58,9.23,20.68,Malaysia,23.53129874,18.50330319,20.59575422,5.027995553,M2
Erebidae,CA_ARC04,3,903,903,903,0,14.01,11.23333333,0.013866667,43.4,3.15,40.25,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Crambidae,CA_CRA112,3,903,903,903,0,15.85,13.85333333,0.022233333,39.5,4.6,34.9,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Crambidae,CA_CRA21,2,903,903,903,0,17.42,16.105,0.04105,41.9,7,34.9,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Drepanidae,CA_DRE02,2,903,903,903,0,42.815,25.22,0.1188,42.1,6.8,35.3,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Drepanidae,CA_DRE09,2,903,903,903,0,16.035,8.38,0.0111,41.6,-1.5,43.1,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Erebidae,CA_ERE32,2,903,903,903,0,15.77,13.105,0.0231,42.6,3.7,38.9,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Erebidae,CA_ERE62,3,903,903,903,0,18.94,13.4,0.021266667,44.6,5.85,38.75,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Geometridae,CA_GEO18,2,903,903,903,0,18.48,13.925,0.02235,44.8,2.2,42.6,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Geometridae,CA_GEO69-2,2,903,903,903,0,21.735,16.135,0.03505,42.9,7.1,35.8,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Erebidae,CA_HER10,2,903,903,903,0,11.785,9.085,0.006,38.9,4.4,34.5,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Erebidae,CA_LYM22,2,903,903,903,0,17.68,13.935,0.03075,42.2,1.2,41,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Erebidae,CA_LYM34,3,903,903,903,0,12.18666667,9.73,0.0177,42.9,5.4,37.5,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Pyralidae,CA_PYR21,2,903,903,903,0,11.78,11.115,0.01865,41.7,6.6,35.1,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049,M1
Erebidae,CA_ARC07,2,1372,902,1137,470,26.48,17.565,0.02095,42.8,-0.2,43,24.47,15.24,9.23,20.34,Malaysia,23.29069681,18.0673497,20.24164943,5.223347109,M2
Uraniidae,CA_URA07,5,1372,902,1137,470,29.872,16.622,0.036262,41.1,5.9,35.2,24.47,15.24,9.23,20.34,Malaysia,23.29069681,18.0673497,20.24164943,5.223347109,M2
Erebidae,CA_ERE36,9,1494,1372,1433,122,22.49555556,20.57,0.040756667,42.575,8.9,33.675,22.75,13.65,9.1,18.72,Malaysia,21.39666619,15.43482047,18.16693673,5.96184571,M2
Noctuidae,CA_NOC08,5,1800,1066,1433,734,16.786,17.308,0.0474,43.3,0.5,42.8,22.75,13.65,9.1,18.72,Malaysia,21.39666619,15.43482047,18.16693673,5.96184571,M2
Geometridae,CA_GEO129,5,1494,1493,1493.5,1,11.27,9.248,0.004348,42.3,-0.8,43.1,22.52,13.58,8.94,18.6,Malaysia,20.90996179,14.86096467,17.7253165,6.048997117,M2
Crambidae,CA_CRA18,2,1372,1372,1372,0,14.755,14.475,0.0131,41,1,40,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Crambidae,CA_CRA20,3,1372,1372,1372,0,10.13333333,8.98,0.004433333,41.1,-0.2,41.3,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Crambidae,CA_CRA37,3,1372,1372,1372,0,11.71333333,11.21666667,0.012833333,42,0,42,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Erebidae,CA_ERE06,2,1372,1372,1372,0,31.23,25.23,0.1268,41.6,7.9,33.7,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Geometridae,CA_GEO118,2,1372,1372,1372,0,18.28,13.82,0.02385,40,2.9,37.1,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Geometridae,CA_GEO26,5,1372,1372,1372,0,32.27,24.372,0.16478,42.35,5.3,37.05,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Geometridae,CA_GEO27,4,1372,1372,1372,0,19.155,12.4825,0.01895,40.83333333,-0.3,41.13333333,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Geometridae,CA_GEO59,2,1372,1372,1372,0,45.285,29.855,0.10135,42.3,10.2,32.1,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Lasiocampidae,CA_LAS03,3,1372,1372,1372,0,29.26666667,27.76666667,0.1609,37.45,6.5,30.95,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Erebidae,CA_LIT17,2,1372,1372,1372,0,10.94,10.425,0.00585,42.1,1.6,40.5,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Erebidae,CA_LYM14,2,1372,1372,1372,0,18.23,14.89,0.0382,44.5,5.4,39.1,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Elachistidae,CA_MIC03,3,1372,1372,1372,0,19.78333333,15.48666667,0.039766667,43.9,0.4,43.5,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Nolidae,CA_NOL23,2,1372,1372,1372,0,9.19,8.09,0.006,41.9,-0.9,42.8,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Pyralidae,CA_PYR12,5,1372,1372,1372,0,18.25,17.98,0.052,41.7,6.1,35.6,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Pyralidae,CA_PYR35,2,1372,1372,1372,0,9.165,7.99,0.0047,44,-0.6,44.6,22.98333333,13.72,9.263333333,18.83833333,Malaysia,21.88739293,16.01341889,18.61220673,5.873974045,M2
Geometridae,CA_Abaxas_sp2,2,1959,1959,1959,0,28.025,17.925,0.02765,35.1,0.1,35,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Drepanidae,CA_DRE07,2,1959,1959,1959,0,14.225,8.86,0.00795,39.6,-1.5,41.1,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Erebidae,CA_ERE07,7,1959,1959,1959,0,36.83285714,27.72,0.260571429,37.525,5.35,32.175,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Erebidae,CA_ERE08,2,1959,1959,1959,0,46.01,31.26,0.2697,34.8,8.2,26.6,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Erebidae,CA_ERE68,2,1959,1959,1959,0,19.95,18.26,0.0691,40.3,2.5,37.8,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Geometridae,CA_GEO05,6,1959,1959,1959,0,16.28666667,12.74666667,0.01855,39.975,2.8,37.175,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Geometridae,CA_GEO08,3,1959,1959,1959,0,28.06666667,20.56666667,0.0698,38.6,2.15,36.45,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Geometridae,CA_GEO117,9,1959,1959,1959,0,20.49666667,16.39333333,0.028833333,40.65,1.15,39.5,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Geometridae,CA_GEO120,3,1959,1959,1959,0,16.60666667,12.32,0.0135,40.7,-0.25,40.95,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Geometridae,CA_GEO89,7,1959,1959,1959,0,17.87,16.42571429,0.019471429,38.825,1.533333333,37.29166667,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Erebidae,CA_HER01,3,1959,1959,1959,0,17.39333333,13.98333333,0.014066667,37.45,5.1,32.35,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Lasiocampidae,CA_LAS05,2,1959,1959,1959,0,27.36,27.215,0.16355,37.7,3.6,34.1,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Erebidae,CA_LIT10,6,1959,1959,1959,0,16.584,14.66166667,0.0166,35.7,0.933333333,34.76666667,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Erebidae,CA_LIT65,5,1959,1959,1959,0,9.846,7.07,0.00358,41.73333333,-0.9,42.63333333,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Erebidae,CA_LIT75,4,1959,1959,1959,0,18.2525,11.6525,0.018975,36.8,5.8,31,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Erebidae,CA_LYM01,4,1959,1959,1959,0,28.65,21.105,0.167375,38.75,2.4,36.35,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Tortricidae,CA_MIC21,6,1959,1959,1959,0,10.34,8.39,0.006233333,40.4,1.35,39.05,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Noctuidae,CA_NOC04,6,1959,1959,1959,0,20.045,17.33833333,0.06435,38.76666667,4.3,34.46666667,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Noctuidae,CA_NOC11,4,1959,1959,1959,0,18.195,17.4825,0.06525,40.55,2.95,37.6,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Nolidae,CA_NOL02,4,1959,1959,1959,0,17.3375,16.8175,0.05965,38.75,2.75,36,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Pyralidae,CA_PYR05,3,1959,1959,1959,0,11.94,10.16,0.011633333,39.95,0.7,39.25,19.83,10.79,9.04,15.85166667,Malaysia,17.29878521,13.29754623,15.04059638,4.001238976,M2
Crambidae,CA_CRA122,5,1959,1066,1512.5,893,14.756,12.312,0.013434,34.05,1.65,32.4,22.36,13.41,8.95,18.44,Malaysia,20.7743657,14.82023911,17.62667252,5.954126588,M2
Crambidae,CA_CRA123,6,1959,1066,1512.5,893,12.85666667,11.59,0.009915,37.1,1.3,35.8,22.36,13.41,8.95,18.44,Malaysia,20.7743657,14.82023911,17.62667252,5.954126588,M2
Crambidae,CA_CRA27,7,1959,1066,1512.5,893,10.78857143,9.107142857,0.003134286,38.5,-1.2,39.7,22.36,13.41,8.95,18.44,Malaysia,20.7743657,14.82023911,17.62667252,5.954126588,M2
Geometridae,CA_GEO03,9,1959,1066,1512.5,893,22.25666667,14.64777778,0.08694,41.56666667,0.4,41.16666667,22.36,13.41,8.95,18.44,Malaysia,20.7743657,14.82023911,17.62667252,5.954126588,M2
Geometridae,CA_GEO103,11,1959,1066,1512.5,893,12.69818182,9.068181818,0.007866364,41.025,1.325,39.7,22.36,13.41,8.95,18.44,Malaysia,20.7743657,14.82023911,17.62667252,5.954126588,M2
Geometridae,CA_GEO24,8,1959,1066,1512.5,893,21.1675,17.7175,0.0394225,40.33333333,4.833333333,35.5,22.36,13.41,8.95,18.44,Malaysia,20.7743657,14.82023911,17.62667252,5.954126588,M2
Geometridae,CA_GEO60,4,1959,1066,1512.5,893,39.3025,29.17,0.105435,37.8,0.8,37,22.36,13.41,8.95,18.44,Malaysia,20.7743657,14.82023911,17.62667252,5.954126588,M2
Geometridae,CA_GEO61,5,1959,1066,1512.5,893,15.466,11.916,0.01111,42.3,1.55,40.75,22.36,13.41,8.95,18.44,Malaysia,20.7743657,14.82023911,17.62667252,5.954126588,M2
Notodontidae,CA_NOT05,3,1959,1066,1512.5,893,20.06,16.13,0.047556667,44,5.8,38.2,22.36,13.41,8.95,18.44,Malaysia,20.7743657,14.82023911,17.62667252,5.954126588,M2
Bombycidae,CA_BOM01,6,903,470,686.5,433,14.52166667,12.83666667,0.029558333,43.35,2.3,41.05,27.04,17.93,9.11,22.97,Malaysia,25.19961782,19.85673576,22.1113495,5.34288206,M1
Erebidae,CA_ERE05,4,903,470,686.5,433,26.955,19.11,0.1050775,44.2,16.4,27.8,27.04,17.93,9.11,22.97,Malaysia,25.19961782,19.85673576,22.1113495,5.34288206,M1
Erebidae,CA_LIT31,15,903,470,686.5,433,8.94,7.315333333,0.004447333,42.72222222,2.1,40.62222222,27.04,17.93,9.11,22.97,Malaysia,25.19961782,19.85673576,22.1113495,5.34288206,M1
Pyralidae,CA_PYR11-3,5,903,470,686.5,433,11.512,10.436,0.011048,44.05,1.05,43,27.04,17.93,9.11,22.97,Malaysia,25.19961782,19.85673576,22.1113495,5.34288206,M1
Geometridae,CA_CEO-Ourapteryx,6,1959,1372,1665.5,587,27.712,19.27333333,0.04455,39.56666667,2.933333333,36.63333333,21.02,12.03,9,17.07,Malaysia,19.69436897,14.58857323,16.85997024,5.105795735,M2
Erebidae,CA_ERE31,5,1959,1372,1665.5,587,16.648,13.34,0.026938,39.7,2.8,36.9,21.02,12.03,9,17.07,Malaysia,19.69436897,14.58857323,16.85997024,5.105795735,M2
Geometridae,CA_GEO121,13,1959,1372,1665.5,587,14.54461538,13.01615385,0.013976923,41.03333333,0.5,40.53333333,21.02,12.03,9,17.07,Malaysia,19.69436897,14.58857323,16.85997024,5.105795735,M2
Erebidae,CA_LIT04,27,1959,1372,1665.5,587,15.20692308,12.0662963,0.020294444,40.2,2.45,37.75,21.02,12.03,9,17.07,Malaysia,19.69436897,14.58857323,16.85997024,5.105795735,M2
Tortricidae,CA_MIC13,2,1959,1372,1665.5,587,7.165,6.84,0.00205,43.7,-0.6,44.3,21.02,12.03,9,17.07,Malaysia,19.69436897,14.58857323,16.85997024,5.105795735,M2
Noctuidae,CA_NOC06,2,1959,1372,1665.5,587,27.125,23.545,0.1263,39.7,5,34.7,21.02,12.03,9,17.07,Malaysia,19.69436897,14.58857323,16.85997024,5.105795735,M2
Uraniidae,CA_URA02,2,1959,1372,1665.5,587,12.865,8.135,0.00745,39.3,-1.1,40.4,21.02,12.03,9,17.07,Malaysia,19.69436897,14.58857323,16.85997024,5.105795735,M2
Crambidae,CA_CRA01,111,1959,796,1377.5,1163,9.837431193,8.688679245,0.00281156,41.14444444,0.9,40.24444444,22.97,13.72,9.25,18.83,Malaysia,21.84314708,15.96125018,18.57205943,5.8818969,M2
Erebidae,CA_ERE40,3,1959,796,1377.5,1163,11.88,9.03,0.00227,41,-1.5,42.5,22.97,13.72,9.25,18.83,Malaysia,21.84314708,15.96125018,18.57205943,5.8818969,M2
Geometridae,CA_GEO11,26,1959,796,1377.5,1163,27.03692308,18.49653846,0.044934231,31.57272727,2.15,29.42272727,22.97,13.72,9.25,18.83,Malaysia,21.84314708,15.96125018,18.57205943,5.8818969,M2
Geometridae,CA_GEO50,24,1959,796,1377.5,1163,15.67608696,11.21583333,0.012395,42.1,0.66,41.44,22.97,13.72,9.25,18.83,Malaysia,21.84314708,15.96125018,18.57205943,5.8818969,M2
Erebidae,CA_HER17,5,1959,796,1377.5,1163,12.132,10.74,0.008834,40.5,-1.85,42.35,22.97,13.72,9.25,18.83,Malaysia,21.84314708,15.96125018,18.57205943,5.8818969,M2
Erebidae,CA_HER21,29,1959,796,1377.5,1163,13.2062069,11.52103448,0.010601034,39.11111111,2.3375,36.77361111,22.97,13.72,9.25,18.83,Malaysia,21.84314708,15.96125018,18.57205943,5.8818969,M2
