Tmean,Tsd,Tsd_short,Tmin,Tmax,Topt,Lifespan,Rep
14,0,2.5,13.488294,37.482642,30.167533,117,3
14,0,2.5,8.860525,39.235797,30.913423,112,3
14,0,2.5,20.694873,31.935137,30.001109,56,3
14,0,2.5,17.743578,36.288918,28.118893,94,3
14,0,2.5,18.575576,30.177825,22.626477,56,3
14,0,2.5,-16.321522,15.578307,10.609475,28124,3
14,0,2.5,-13.690747,12.406906,8.922108,172,3
14,0,2.5,-4.645648,9.411548,4.128179,102,3
14,0,2.5,-9.936835,10.004752,7.154279,68,3
14,0,2.5,9.225382,29.74746,23.599202,34934,3
14,0,2.5,14.640213,30.473044,26.00692,102,3
14,0,2.5,13.481989,23.716464,21.314341,768,3
14,0,2.5,-12.455024,15.645751,11.75397,35763,3
14,0,2.5,13.444571,27.320255,18.259998,11971,3
14,0,2.5,6.867769,39.6252,33.360686,152,3
14,0,2.5,2.624962,27.886636,26.870821,45153,3
14,0,2.5,9.98998,27.43106,22.635748,32485,3
14,0,2.5,20.217391,32.049893,25.39019,105,3
14,0,2.5,15.766981,31.800935,28.396108,208,3
14,0,2.5,-0.256098,33.727769,28.631518,450,3
14,0,2.5,-18.495508,29.477784,22.854386,32011,3
14,0,2.5,13.310893,28.102007,22.823324,128,3
14,0,2.5,13.146175,30.779991,24.345235,130,3
14,0,2.5,4.205886,30.42284,23.595741,1612,3
14,0,2.5,11.767443,34.424276,27.55716,199,3
14,0,2.5,16.069692,37.491898,32.521386,107,3
14,0,2.5,-4.794207,34.773825,29.556649,591,3
14,0,2.5,4.642195,31.170175,26.291235,383,3
14,0,2.5,4.5854,32.012494,29.083036,342,3
14,0,2.5,2.536903,32.352579,27.306992,977,3
14,0,2.5,14.800897,23.42611,19.808175,179,3
14,0,2.5,5.044149,34.810849,22.693176,363,3
14,0,2.5,15.167718,37.668428,35.90534,122,3
14,0,2.5,-18.226866,11.781522,7.407832,166,3
14,0,2.5,-11.229239,34.444011,25.310224,106,3
14,0,2.5,26.91403,44.785506,42.663374,109,3
14,0,2.5,-11.540036,17.484391,11.075008,1196,3
14,0,2.5,0.241566,28.946577,24.965421,47079,3
14,0,2.5,11.062691,34.579897,28.562372,92,3
14,0,2.5,16.143085,37.742909,34.951163,120,3
14,0,2.5,26.082124,37.413365,31.548392,83,3
14,0,2.5,26.501602,41.910936,37.46489,63,3
14,0,2.5,1.212396,33.380874,27.382051,496,3
14,0,2.5,25.05335,39.72866,33.231829,116,3
14,0,2.5,16.399139,32.583709,26.42917,91,3
14,0,2.5,-0.978838,14.501631,6.997561,255,3
14,0,2.5,11.405157,24.473154,20.700988,46978,3
14,0,2.5,-19.693879,17.668392,10.483586,495,3
14,0,2.5,-19.317676,18.403709,13.473701,3097,3
14,0,2.5,-3.964642,28.498511,23.745711,43228,3
14,0,2.5,-4.873433,15.912154,11.336566,5569,3
14,0,2.5,13.95667,26.785009,25.189163,172,3
14,0,2.5,15.771729,24.627424,21.354973,179,3
14,0,2.5,6.455028,28.722751,25.174577,576,3
14,0,2.5,13.927936,33.193479,30.505117,138,3
14,0,2.5,-4.829006,27.128562,22.498036,1131,3
14,0,2.5,7.496593,24.597848,24.262403,28365,3
14,0,2.5,16.831393,26.460176,22.333414,79,3
14,0,2.5,1.991853,30.66465,26.970274,248,3
14,0,2.5,-8.551901,13.376296,7.371816,85,3
14,0,2.5,-14.507006,24.0011,23.23098,4308,3
14,0,2.5,9.687042,34.934818,27.699682,142,3
14,0,2.5,5.206928,32.483827,24.635697,302,3
14,0,2.5,6.946276,31.225265,26.553815,215,3
14,0,2.5,10.856408,33.304944,22.918096,423,3
14,0,2.5,-7.042372,18.683971,10.241887,14574,3
14,0,2.5,10.302623,25.896547,20.152096,11609,3
14,0,2.5,16.519755,34.148429,30.106861,92,3
14,0,2.5,-5.631672,17.119057,8.489909,312,3
14,0,2.5,21.200546,41.618973,35.833107,82,3
14,0,2.5,-20.198172,11.491098,9.481336,181,4
14,0,2.5,15.273923,29.431602,24.502295,240,4
14,0,2.5,10.033492,32.740915,29.457201,632,4
14,0,2.5,19.094326,46.320367,37.635845,88,4
14,0,2.5,24.373746,38.738207,32.418613,66,4
14,0,2.5,11.81613,41.370008,33.183528,173,4
14,0,2.5,-17.958716,15.675675,7.716915,530,4
14,0,2.5,28.60466,39.587221,36.758967,113,4
14,0,2.5,21.354874,42.420858,39.407083,80,4
14,0,2.5,9.879142,29.962783,24.9357,795,4
14,0,2.5,11.142249,30.142916,27.438455,355,4
14,0,2.5,30.305086,39.861498,35.831806,105,4
14,0,2.5,-5.173361,12.732009,4.276801,93,4
14,0,2.5,8.484771,30.585888,23.982655,8948,4
14,0,2.5,9.156613,30.426754,23.499153,3708,4
14,0,2.5,13.118628,24.340716,21.301665,12994,4
14,0,2.5,7.871337,35.737326,29.49329,112,4
14,0,2.5,27.185243,33.854616,30.956075,99,4
14,0,2.5,-3.610762,14.676104,10.308616,33585,4
14,0,2.5,-23.924108,18.783294,11.047987,18179,4
14,0,2.5,-2.860118,12.593281,9.527199,77,4
14,0,2.5,4.256559,31.316438,23.736309,225,4
14,0,2.5,-10.936671,32.435365,25.341045,42725,4
14,0,2.5,-2.59117,15.047625,9.270497,29990,4
14,0,2.5,7.761806,30.071969,24.852029,262,4
14,0,2.5,8.856243,31.094463,26.885673,134,4
14,0,2.5,18.65301,40.090083,32.046437,92,4
14,0,2.5,18.682719,37.87125,27.702933,162,4
14,0,2.5,6.784979,14.12228,12.943334,28921,4
14,0,2.5,1.036586,35.081155,29.558975,183,4
14,0,2.5,15.672516,28.38563,24.315468,63,4
14,0,2.5,-2.296791,35.558042,25.464929,551,4
14,0,2.5,-11.144838,5.190339,-0.099618,92,4
14,0,2.5,14.952879,30.149972,26.724658,168,4
14,0,2.5,2.281024,40.066189,28.649444,215,4
14,0,2.5,10.162926,28.279012,24.432623,149,4
14,0,2.5,-6.52893,28.804838,26.561856,3557,4
14,0,2.5,8.147661,27.294868,23.238367,43336,4
14,0,2.5,20.522754,31.946678,24.339029,103,4
14,0,2.5,11.021893,50.02548,44.80452,137,4
14,0,2.5,10.51647,40.257092,32.06123,123,4
14,0,2.5,0.772313,29.51584,22.427925,249,4
14,0,2.5,20.746825,35.188998,33.995125,69,4
14,0,2.5,15.789996,31.614162,26.021682,69,4
14,0,2.5,16.680668,44.985795,35.149386,125,4
14,0,2.5,7.757758,13.288132,11.009783,334,4
14,0,2.5,20.010546,41.195471,35.711061,99,4
14,0,2.5,8.235688,26.390391,22.525079,49915,4
14,0,2.5,12.069542,39.543844,33.610953,134,4
14,0,2.5,11.170818,35.783601,30.732686,123,4
14,0,2.5,-15.403612,27.222366,19.327802,29214,4
14,0,2.5,9.103133,30.202299,25.813141,226,4
14,0,2.5,-17.99659,20.053635,14.36886,10345,4
14,0,2.5,13.973117,18.075961,14.037639,598,4
14,0,2.5,-4.199742,28.322241,23.050372,55396,4
14,0,2.5,5.272631,26.720307,21.618355,24100,4
14,0,2.5,-6.505297,11.197416,10.010617,83,4
14,0,2.5,22.404226,44.877646,36.289809,97,4
14,0,2.5,-13.293799,15.576078,14.020954,325,4
14,0,2.5,2.498879,32.622339,26.901937,341,4
14,0,2.5,9.055809,25.067523,22.455468,3623,4
14,0,2.5,-5.623271,12.381513,4.496738,85,4
14,0,2.5,5.779658,27.761636,24.579908,356,4
14,0,2.5,15.891994,42.271283,35.101602,209,5
14,0,2.5,-10.621279,7.98402,3.958337,115,5
14,0,2.5,5.847199,36.536247,27.724565,1350,5
14,0,2.5,14.69759,32.519012,26.650492,145,5
14,0,2.5,-23.404286,13.679885,8.889585,187,5
14,0,2.5,10.705559,40.825861,33.628211,222,5
14,0,2.5,15.716562,30.837666,26.768093,106,5
14,0,2.5,24.506616,42.668719,37.107049,91,5
14,0,2.5,-14.525739,14.685488,12.377615,14587,5
14,0,2.5,18.313738,30.752205,21.657323,73,5
14,0,2.5,13.552475,37.440567,30.952382,133,5
14,0,2.5,14.406819,34.728961,31.899064,83,5
14,0,2.5,8.426163,36.965105,27.686875,187,5
14,0,2.5,24.077575,35.000441,26.590712,56,5
14,0,2.5,-1.052579,10.92512,7.838472,84,5
14,0,2.5,10.13903,29.359188,25.097614,292,5
14,0,2.5,15.363346,30.552703,26.497544,163,5
14,0,2.5,21.973076,30.021378,26.381622,90,5
14,0,2.5,-21.530651,18.809443,9.482781,23830,5
14,0,2.5,9.645032,31.050037,22.126964,15300,5
14,0,2.5,12.301118,28.961534,27.199962,369,5
14,0,2.5,30.474251,37.677456,33.000806,99,5
14,0,2.5,26.592357,30.24104,26.84223,68,5
14,0,2.5,1.678404,13.925942,8.798204,632,5
14,0,2.5,12.995793,27.502855,23.013519,296,5
14,0,2.5,-20.175006,8.034175,7.107404,147,5
14,0,2.5,17.133079,35.939744,33.190067,96,5
14,0,2.5,9.111804,39.626623,32.40167,210,5
14,0,2.5,-12.224694,16.81485,11.055171,29637,5
14,0,2.5,7.374065,27.305805,24.66905,48046,5
14,0,2.5,-15.847943,30.429764,22.150401,12828,5
14,0,2.5,16.484311,35.574644,29.957009,138,5
14,0,2.5,-8.575733,16.298457,11.404962,34677,5
14,0,2.5,-8.346215,11.903822,8.744696,114,5
14,0,2.5,-21.973319,19.220185,14.24213,10846,5
14,0,2.5,11.152804,47.395496,40.293195,78,5
14,0,2.5,-4.135488,14.842082,5.36222,229,5
14,0,2.5,-2.245093,14.379645,8.034919,194,5
14,0,2.5,7.8231,28.419689,22.611263,9084,5
14,0,2.5,2.29955,31.251518,24.626947,245,5
14,0,2.5,-7.477917,15.99735,11.245367,573,5
14,0,2.5,17.455972,23.742329,21.346452,97,5
14,0,2.5,-16.336291,27.284278,20.41111,40199,5
14,0,2.5,4.31815,29.573959,24.381708,329,5
14,0,2.5,-11.804073,16.802248,13.640805,7111,5
14,0,2.5,-10.846097,7.344814,5.927555,112,5
14,0,2.5,24.815042,27.347725,25.289734,132,5
14,0,2.5,24.833889,37.337152,30.801228,88,5
14,0,2.5,-11.712561,30.769485,24.219955,705,5
14,0,2.5,11.949594,24.307477,19.37304,79253,5
14,0,2.5,16.309644,26.099282,22.089814,104,5
14,0,2.5,20.191259,38.209821,33.971702,61,5
14,0,2.5,9.89071,27.391416,25.700714,176,5
14,0,2.5,-15.674798,25.595308,16.031216,19368,5
14,0,2.5,-7.441852,31.311743,21.564469,5707,5
14,0,2.5,12.097331,24.561435,20.407134,559,5
14,0,2.5,7.091849,27.555471,22.031423,75290,5
14,0,2.5,13.969627,22.716212,18.067999,688,5
14,0,2.5,-5.131978,15.923611,11.836692,66685,5
14,0,2.5,-11.317908,30.492084,24.333934,867,5
14,0,2.5,15.917851,29.381373,27.169407,70,5
14,0,2.5,-4.454638,28.211966,22.34949,14416,5
14,0,2.5,3.92652,15.376185,10.918204,1484,5
14,0,2.5,-22.371588,18.627345,13.67216,331,5
14,0,2.5,14.466461,21.753429,17.861293,81,5
14,0,2.5,10.741316,29.901873,22.264861,359,5
14,0,2.5,6.496426,28.802685,19.757911,79019,5
14,0,2.5,18.023562,27.961119,23.882064,46,6
14,0,2.5,21.841185,28.611718,26.41691,202,6
14,0,2.5,15.715855,33.392155,31.63591,138,6
14,0,2.5,16.479673,37.55195,30.588691,100,6
14,0,2.5,15.608292,29.496409,24.030476,79,6
14,0,2.5,13.634401,33.7368,28.781529,116,6
14,0,2.5,18.275621,38.104371,33.432774,83,6
14,0,2.5,8.551983,30.974176,23.724757,19588,6
14,0,2.5,2.821901,33.465363,26.449493,281,6
14,0,2.5,10.494639,26.412637,22.42681,2624,6
14,0,2.5,8.488968,28.233962,24.512989,1131,6
14,0,2.5,3.796888,32.964669,28.270812,649,6
14,0,2.5,0.434002,30.694189,25.532865,475,6
14,0,2.5,11.428035,28.368147,22.352221,393,6
14,0,2.5,6.004845,30.540782,23.748192,3752,6
